Date,SKU,ProductName,Category,Material,Style,Color,Gender,Occasion,Weight(gms),Price,Price(INR),Quantity_Sold,Revenue,Rating,Stock
2024-11-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,14157.68,27342.01,66,934406.88,3.8,88
2024-12-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,14109.35,27342.01,58,818342.3,3.8,88
2025-01-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,15299.38,27342.01,44,673172.72,3.8,88
2025-02-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,14509.31,27342.01,47,681937.57,3.8,88
2025-03-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,15281.17,27342.01,52,794620.84,3.8,88
2025-04-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,14764.05,27342.01,57,841550.85,3.8,88
2025-05-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,13991.66,27342.01,56,783532.96,3.8,88
2025-06-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,14080.66,27342.01,55,774436.3,3.8,88
2025-07-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,14802.26,27342.01,48,710508.48,3.8,88
2025-08-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,15202.42,27342.01,59,896942.78,3.8,88
2025-09-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,15182.59,27342.01,82,1244972.38,3.8,88
2025-10-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,13986.67,27342.01,92,1286773.64,3.8,88
2025-11-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,14289.12,27342.01,87,1243153.44,3.8,88
2025-12-01,RJ0327,Rose Gold Earrings,Anklet,Platinum,Luxury,Blue,Men,Party,56.21,14742.72,27342.01,74,1090961.28,3.8,88
2024-01-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,200357.1,183885.29,22,4407856.2,4.4,77
2024-02-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,205003.2,183885.29,24,4920076.8,4.4,77
2024-03-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,214114.09,183885.29,27,5781080.43,4.4,77
2024-04-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,217096.01,183885.29,25,5427400.25,4.4,77
2024-05-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,195626.0,183885.29,32,6260032.0,4.4,77
2024-06-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,199966.17,183885.29,30,5998985.1,4.4,77
2024-07-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,199521.02,183885.29,32,6384672.64,4.4,77
2024-08-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,198972.81,183885.29,29,5770211.49,4.4,77
2024-09-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,213495.07,183885.29,40,8539802.8,4.4,77
2024-10-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,199245.32,183885.29,41,8169058.12,4.4,77
2024-11-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,197835.04,183885.29,55,10880927.2,4.4,77
2024-12-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,216684.81,183885.29,39,8450707.59,4.4,77
2025-01-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,197366.7,183885.29,35,6907834.5,4.4,77
2025-02-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,212798.53,183885.29,33,7022351.49,4.4,77
2025-03-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,215006.66,183885.29,35,7525233.1,4.4,77
2025-04-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,200705.0,183885.29,42,8429610.0,4.4,77
2025-05-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,213264.89,183885.29,44,9383655.16,4.4,77
2025-06-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,198178.27,183885.29,54,10701626.58,4.4,77
2025-07-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,209497.26,183885.29,45,9427376.7,4.4,77
2025-08-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,197648.58,183885.29,43,8498888.94,4.4,77
2025-09-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,198073.31,183885.29,67,13270911.77,4.4,77
2025-10-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,197619.46,183885.29,63,12450025.98,4.4,77
2025-11-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,196045.18,183885.29,73,14311298.14,4.4,77
2025-12-01,RJ0328,Platinum Pendant,Anklet,Platinum,Traditional,Green,Unisex,Festive,6.99,206428.28,183885.29,65,13417838.2,4.4,77
2024-01-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,266116.23,85333.2,31,8249603.13,2.7,28
2024-02-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,249155.87,85333.2,29,7225520.23,2.7,28
2024-03-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,262705.8,85333.2,29,7618468.2,2.7,28
2024-04-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,257337.31,85333.2,33,8492131.23,2.7,28
2024-05-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,244124.16,85333.2,33,8056097.28,2.7,28
2024-06-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,252384.38,85333.2,34,8581068.92,2.7,28
2024-07-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,254768.73,85333.2,24,6114449.52,2.7,28
2024-08-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,255026.62,85333.2,26,6630692.12,2.7,28
2024-09-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,262347.73,85333.2,29,7608084.17,2.7,28
2024-10-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,246010.72,85333.2,36,8856385.92,2.7,28
2024-11-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,247214.71,85333.2,37,9146944.27,2.7,28
2024-12-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,256322.77,85333.2,34,8714974.18,2.7,28
2025-01-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,258855.71,85333.2,21,5435969.91,2.7,28
2025-02-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,255046.74,85333.2,18,4590841.32,2.7,28
2025-03-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,258371.11,85333.2,19,4909051.09,2.7,28
2025-04-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,265290.77,85333.2,18,4775233.86,2.7,28
2025-05-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,261964.38,85333.2,19,4977323.22,2.7,28
2025-06-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,258196.06,85333.2,20,5163921.2,2.7,28
2025-07-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,258418.64,85333.2,14,3617860.96,2.7,28
2025-08-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,253685.49,85333.2,15,3805282.35,2.7,28
2025-09-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,261310.43,85333.2,18,4703587.74,2.7,28
2025-10-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,245685.47,85333.2,16,3930967.52,2.7,28
2025-11-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,248388.65,85333.2,18,4470995.7,2.7,28
2025-12-01,RJ0329,Gold Anklet,Bangle,Platinum,Bridal,Black,Unisex,Gift,45.93,258935.08,85333.2,15,3884026.2,2.7,28
2024-01-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,96106.61,31653.09,27,2594878.47,4.5,95
2024-02-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,94870.83,31653.09,22,2087158.26,4.5,95
2024-03-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,104324.03,31653.09,27,2816748.81,4.5,95
2024-04-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,99547.68,31653.09,37,3683264.16,4.5,95
2024-05-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,97568.73,31653.09,42,4097886.66,4.5,95
2024-06-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,100202.94,31653.09,44,4408929.36,4.5,95
2024-07-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,96090.0,31653.09,31,2978790.0,4.5,95
2024-08-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,103498.2,31653.09,38,3932931.6,4.5,95
2024-09-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,98398.89,31653.09,47,4624747.83,4.5,95
2024-10-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,98940.7,31653.09,57,5639619.9,4.5,95
2024-11-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,97206.43,31653.09,58,5637972.94,4.5,95
2024-12-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,101090.13,31653.09,47,4751236.11,4.5,95
2025-01-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,96762.95,31653.09,33,3193177.35,4.5,95
2025-02-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,101658.25,31653.09,41,4167988.25,4.5,95
2025-03-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,103707.84,31653.09,39,4044605.76,4.5,95
2025-04-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,103726.3,31653.09,41,4252778.3,4.5,95
2025-05-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,96044.72,31653.09,53,5090370.16,4.5,95
2025-06-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,98325.5,31653.09,50,4916275.0,4.5,95
2025-07-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,99516.4,31653.09,38,3781623.2,4.5,95
2025-08-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,100129.64,31653.09,40,4005185.6,4.5,95
2025-09-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,100552.14,31653.09,65,6535889.1,4.5,95
2025-10-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,95423.4,31653.09,59,5629980.6,4.5,95
2025-11-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,98384.92,31653.09,88,8657872.96,4.5,95
2025-12-01,RJ0330,Pearl Bangle,Bracelet,Silver,Bridal,Green,Unisex,Gift,57.01,97591.25,31653.09,67,6538613.75,4.5,95
2024-01-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,176793.16,49154.6,16,2828690.56,4.7,74
2024-02-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,177338.04,49154.6,15,2660070.6,4.7,74
2024-03-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,181682.42,49154.6,19,3451965.98,4.7,74
2024-04-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,170797.63,49154.6,17,2903559.71,4.7,74
2024-05-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,169019.35,49154.6,20,3380387.0,4.7,74
2024-06-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,182645.9,49154.6,23,4200855.7,4.7,74
2024-07-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,176039.09,49154.6,18,3168703.62,4.7,74
2024-08-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,171319.92,49154.6,19,3255078.48,4.7,74
2024-09-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,168305.11,49154.6,24,4039322.64,4.7,74
2024-10-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,173991.46,49154.6,21,3653820.66,4.7,74
2024-11-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,167837.66,49154.6,24,4028103.84,4.7,74
2024-12-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,173308.02,49154.6,21,3639468.42,4.7,74
2025-01-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,165549.9,49154.6,15,2483248.5,4.7,74
2025-02-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,172638.77,49154.6,17,2934859.09,4.7,74
2025-03-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,167923.5,49154.6,19,3190546.5,4.7,74
2025-04-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,169037.37,49154.6,18,3042672.66,4.7,74
2025-05-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,176281.27,49154.6,17,2996781.59,4.7,74
2025-06-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,183075.07,49154.6,21,3844576.47,4.7,74
2025-07-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,183176.36,49154.6,17,3113998.12,4.7,74
2025-08-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,171145.9,49154.6,17,2909480.3,4.7,74
2025-09-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,170182.43,49154.6,23,3914195.89,4.7,74
2025-10-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,177044.36,49154.6,25,4426109.0,4.7,74
2025-11-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,172961.54,49154.6,28,4842923.12,4.7,74
2025-12-01,RJ0331,Silver Earrings,Earrings,Diamond,Minimal,White,Women,Gift,52.23,169884.31,49154.6,22,3737454.82,4.7,74
2024-01-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,127615.02,123324.54,15,1914225.3,3.4,100
2024-02-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,121701.81,123324.54,14,1703825.34,3.4,100
2024-03-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,124582.91,123324.54,16,1993326.56,3.4,100
2024-04-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,131816.91,123324.54,14,1845436.74,3.4,100
2024-05-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,125077.0,123324.54,15,1876155.0,3.4,100
2024-06-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,133409.95,123324.54,18,2401379.1,3.4,100
2024-07-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,120943.64,123324.54,16,1935098.24,3.4,100
2024-08-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,130241.21,123324.54,16,2083859.36,3.4,100
2024-09-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,134260.8,123324.54,16,2148172.8,3.4,100
2024-10-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,123696.03,123324.54,18,2226528.54,3.4,100
2024-11-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,129882.63,123324.54,25,3247065.75,3.4,100
2024-12-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,131798.19,123324.54,22,2899560.18,3.4,100
2025-01-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,131073.94,123324.54,14,1835035.16,3.4,100
2025-02-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,121779.93,123324.54,15,1826698.95,3.4,100
2025-03-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,134395.42,123324.54,17,2284722.14,3.4,100
2025-04-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,126791.44,123324.54,14,1775080.16,3.4,100
2025-05-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,134173.45,123324.54,19,2549295.55,3.4,100
2025-06-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,127282.87,123324.54,16,2036525.92,3.4,100
2025-07-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,129259.86,123324.54,12,1551118.32,3.4,100
2025-08-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,129171.09,123324.54,14,1808395.26,3.4,100
2025-09-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,130083.88,123324.54,20,2601677.6,3.4,100
2025-10-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,124885.15,123324.54,20,2497703.0,3.4,100
2025-11-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,133512.28,123324.54,23,3070782.44,3.4,100
2025-12-01,RJ0332,Rose Gold Earrings,Bracelet,Silver,Luxury,Yellow,Unisex,Wedding,71.73,121088.58,123324.54,20,2421771.6,3.4,100
2024-01-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,135719.33,69546.55,20,2714386.6,4.6,95
2024-02-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,128622.73,69546.55,21,2701077.33,4.6,95
2024-03-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,128810.85,69546.55,23,2962649.55,4.6,95
2024-04-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,130144.12,69546.55,24,3123458.88,4.6,95
2024-05-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,141215.92,69546.55,25,3530398.0,4.6,95
2024-06-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,128487.59,69546.55,29,3726140.11,4.6,95
2024-07-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,132901.53,69546.55,26,3455439.78,4.6,95
2024-08-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,138655.14,69546.55,22,3050413.08,4.6,95
2024-09-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,131493.09,69546.55,28,3681806.52,4.6,95
2024-10-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,128870.17,69546.55,32,4123845.44,4.6,95
2024-11-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,138413.15,69546.55,38,5259699.7,4.6,95
2024-12-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,138693.07,69546.55,34,4715564.38,4.6,95
2025-01-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,131058.35,69546.55,26,3407517.1,4.6,95
2025-02-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,135481.56,69546.55,21,2845112.76,4.6,95
2025-03-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,130039.31,69546.55,27,3511061.37,4.6,95
2025-04-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,138587.86,69546.55,23,3187520.78,4.6,95
2025-05-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,134861.01,69546.55,27,3641247.27,4.6,95
2025-06-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,129316.03,69546.55,32,4138112.96,4.6,95
2025-07-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,134470.69,69546.55,25,3361767.25,4.6,95
2025-08-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,141250.54,69546.55,26,3672514.04,4.6,95
2025-09-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,138083.61,69546.55,30,4142508.3,4.6,95
2025-10-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,140565.4,69546.55,35,4919789.0,4.6,95
2025-11-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,133217.29,69546.55,40,5328691.6,4.6,95
2025-12-01,RJ0333,Rose Gold Necklace,Earrings,Silver,Minimal,Rose,Women,Festive,26.24,135430.8,69546.55,27,3656631.6,4.6,95
2024-01-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,205695.38,88498.47,20,4113907.6,3.1,13
2024-02-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,211273.47,88498.47,20,4225469.4,3.1,13
2024-03-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,220928.09,88498.47,19,4197633.71,3.1,13
2024-04-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,211094.4,88498.47,21,4432982.4,3.1,13
2024-05-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,205938.19,88498.47,22,4530640.18,3.1,13
2024-06-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,209008.55,88498.47,23,4807196.65,3.1,13
2024-07-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,200746.01,88498.47,17,3412682.17,3.1,13
2024-08-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,203857.73,88498.47,16,3261723.68,3.1,13
2024-09-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,217458.01,88498.47,17,3696786.17,3.1,13
2024-10-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,213724.01,88498.47,21,4488204.21,3.1,13
2024-11-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,205197.85,88498.47,24,4924748.4,3.1,13
2024-12-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,217707.66,88498.47,18,3918737.88,3.1,13
2025-01-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,214991.41,88498.47,11,2364905.51,3.1,13
2025-02-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,202285.28,88498.47,11,2225138.08,3.1,13
2025-03-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,204719.38,88498.47,9,1842474.42,3.1,13
2025-04-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,204495.19,88498.47,11,2249447.09,3.1,13
2025-05-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,215729.0,88498.47,9,1941561.0,3.1,13
2025-06-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,208866.77,88498.47,10,2088667.7,3.1,13
2025-07-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,217577.52,88498.47,6,1305465.12,3.1,13
2025-08-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,205053.29,88498.47,5,1025266.45,3.1,13
2025-09-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,202204.72,88498.47,6,1213228.32,3.1,13
2025-10-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,219728.21,88498.47,6,1318369.26,3.1,13
2025-11-01,RJ0334,Gold Pendant,Bracelet,Diamond,Luxury,Blue,Men,Festive,5.4,211083.73,88498.47,7,1477586.11,3.1,13
